Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Solomon Islands,SLB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2192.103025,2255.573299,2468.38286,2493.385816,2618.306291,2800.375386,2765.269571,2664.214351,2625.263729,2543.439783,2125.807355,1910.382737,1814.19404,1888.730673,1988.284952,2087.237222,2125.403436,2153.918974,2237.551918,2250.047389,2411.112751,2527.914702,2526.190584,2591.847511,2556.771441,2534.76966,2609.78996,2625.13453,2633.334122,2616.908405,2469.174215,2397.322824,2247.784882
Sierra Leone,SLE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.118656,1449.14175,1194.517713,1212.59366,1183.671621,1086.664929,1099.816979,1021.630239,1029.363292,1003.314281,1044.636327,923.354032,1103.940451,1161.02108,1195.485603,1214.603935,1239.060753,1308.748219,1345.523267,1351.219312,1401.31576,1446.062787,1622.65041,1914.965259,1952.970326,1515.830829,1573.501183,1593.515322,1610.323228,1655.84325,1586.354943,1614.85983,1634.76383
El Salvador,SLV,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5190.037757,5177.017073,5449.600716,5685.996313,5887.90465,6107.470619,6105.046877,6247.588144,6367.036907,6462.124036,6497.030066,6521.766368,6598.80437,6684.782671,6734.397609,6912.459291,7216.293466,7337.83281,7466.311631,7281.159765,7410.216911,7660.634995,7851.225861,7991.029169,8097.958176,8263.643725,8447.103666,8617.921708,8812.924794,9015.664031,8294.537339,9190.173794,9396.01378
San Marino,SMR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66407.51392,70264.44711,75441.83877,75881.84844,78614.20269,77070.97423,78286.90164,80463.89511,81256.14428,83098.24963,87795.66454,86422.54814,76607.08569,71156.09799,63458.81555,57854.31833,57136.90454,56558.87185,57542.98408,58432.50237,58201.5271,58898.05808,60076.01134,56364.21416,61609.01218,
Somalia,SOM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.130878,1358.314326,1444.090032,1479.987524,1558.294425,1547.997343,1546.905521,1456.655871,1458.227863,1448.556735
Serbia,SRB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7752.241705,8246.027127,8865.129133,9196.113441,8359.662227,8900.655504,9529.282752,10146.63512,10614.40168,11599.72468,12278.06148,12956.04282,13846.37817,14691.88192,14347.95551,14511.06369,14923.90485,14894.29897,15399.88945,15226.42551,15578.31062,16182.93364,16611.13178,17452.91664,18306.9043,18262.79858,19860.31071,20885.88861
Sub-Saharan Africa (excluding high income),SSA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2936.586211,2872.764287,2791.02047,2699.397818,2657.914338,2681.876089,2746.456598,2791.869294,2789.676423,2782.041888,2804.827587,2848.829935,2942.237029,2984.782633,3097.512306,3198.887134,3305.242654,3415.891414,3497.862903,3500.401781,3605.59664,3662.425748,3691.035813,3771.208774,3850.048809,3860.780526,3820.938021,3822.265102,3828.881788,3831.762875,3663.769049,3724.165255,3765.058366
South Sudan,SSD,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938.280123,2874.473443,2792.842525,2701.334953,2659.742777,2683.65857,2748.387669,2794.014471,2791.820801,2784.171083,2806.998707,2850.881846,2944.240984,2986.595451,3099.203663,3200.699993,3307.186919,3417.969035,3499.800597,3502.227989,3607.447902,3664.437633,3693.058825,3773.191022,3852.057202,3862.822782,3823.045171,3824.379706,3831.026346,3833.966979,3665.73537,3726.195157,3767.177327
Small states,SST,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12076.26901,12288.54427,12461.28603,12840.79685,13130.51255,13499.64931,13960.39921,14807.997,15312.87306,16381.27534,17311.4869,17918.01111,17613.76187,18464.56108,19284.84089,19617.73227,19897.01805,20199.4922,20253.97949,20265.27056,20154.56269,20256.50284,20378.18226,19054.4461,19707.49972,20576.16057
Sao Tome and Principe,STP,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401.268183,2422.606764,2556.577817,2580.97609,2683.909669,2850.551359,2882.688419,2989.051875,3016.275201,2992.594954,2988.344501,3013.442953,3105.056718,3195.711996,3186.398439,3293.900473,3373.264194,3465.839759,3482.024677,3507.361327,3502.435237,3438.859825
Suriname,SUR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13633.58879,13893.14381,13831.0144,12817.14171,13123.26852,12883.38958,12738.27838,13195.21368,13239.63338,12812.62093,12848.45396,13157.46171,13300.14211,13910.34019,14891.94481,15391.8165,16102.53417,16735.72562,17233.56002,17554.05719,18255.40889,19110.94548,19415.3469,19778.07138,19628.99,18768.57187,17662.47224,17753.06027,18438.34672,18448.97895,15328.99695,14811.23991,15047.61395
Slovak Republic,SVK,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11695.34923,11872.31062,12559.4618,13254.5294,14102.08362,14910.196,15497.15115,15464.94683,15666.544,16205.93122,16942.88669,17886.3593,18834.39349,20079.91248,21784.33347,24136.97493,25460.74055,24039.66552,25630.42511,26281.22188,26582.54152,26722.00952,27416.13382,28805.38735,29327.51583,30142.36745,31313.82008,32056.77914,30960.95919,32512.69518,33176.18457
Slovenia,SVN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21480.32798,22182.21169,23333.71968,24151.53898,25421.2949,26276.94456,27079.4749,27994.06198,28805.38512,30041.81457,31128.82984,32812.73849,34907.36883,36075.46697,33052.22754,33350.61359,33568.06735,32613.49053,32234.02576,33093.75044,33799.72553,34853.04212,36507.55304,37995.71638,39061.24941,37155.02454,40104.35926,41015.22523
Sweden,SWE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34156.8203,33536.01491,32953.61829,32086.01264,33110.82558,34233.70278,34719.11075,35764.68476,37286.09539,38839.42627,40625.36205,41103.72646,41870.25916,42678.28414,44354.39106,45440.29675,47292.31369,48557.38435,47963.49375,45492.76817,47791.37152,48947.43931,48300.8425,48462.16,49258.99616,50928.96298,51334.43203,51947.95425,52349.29243,52850.56918,51331.28222,54160.36744,55316.33862
Eswatini,SWZ,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4909.266302,4795.228556,4760.247511,4762.497604,4875.368028,5111.515252,5198.788012,5267.327115,5326.936044,5412.978002,5443.439353,5443.278936,5630.804073,5805.161839,5976.211798,6298.53114,6639.718437,6894.087572,6913.348424,6989.377905,7221.335959,7347.204583,7701.393984,7949.587928,7969.207707,8088.734475,8113.239601,8213.920619,8343.922961,8501.266329,8290.409436,9086.701348,9058.583177
Sint Maarten (Dutch part),SXM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48472.24739,50290.68818,53581.09506,52436.35488,50267.18052,49600.95051,48195.48367,47269.09115,43055.54348,39788.44658,43394.6681,36991.77601,38360.52869,41942.91934
Seychelles,SYC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15538.38475,15756.04202,16808.91347,17664.58174,16780.81846,16616.12146,18011.18534,19971.66607,20068.12276,20046.16067,20713.03921,20224.91297,19853.82486,18897.62925,18427.07672,19993.72784,21423.9482,23206.77509,22074.95137,21443.29336,21792.25511,24500.2888,25015.8063,24865.92827,25477.03642,25960.32877,26923.00769,27336.60837,28080.63506,29189.78602,26704.92624,27928.37287,25205.73629
Syrian Arab Republic,SYR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25731.28325,24476.34178,23624.28768,24661.14505,26284.72199,26931.72803,25207.83169,25567.91807,25933.51121,18474.86599,19763.54462,20718.38895
Chad,TCD,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.244423,1075.184087,1113.2217,917.1848611,987.9856134,957.24651,936.1237064,955.7834783,987.9828784,947.7035475,907.8335136,980.4697626,1027.669985,1133.065467,1448.40999,1632.954234,1586.364105,1583.700228,1576.765197,1586.45444,1741.053998,1682.657746,1769.32492,1804.823133,1861.692904,1853.259365,1683.478088,1579.7606,1563.543933,1561.996673,1489.186712,1425.494512,1412.670718
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2218.912506,2351.129149,2552.14551,2776.275601,3016.738599,3261.006028,3501.347289,3686.216477,3668.021055,3838.209203,4076.078305,4296.23838,4580.453884,4924.35276,5305.907062,5752.315059,6292.524825,6967.889444,7475.516565,7960.678043,8654.666652,9289.004051,9892.861974,10500.40107,11116.31796,11750.46491,12408.53521,13122.4527,13871.7606,14578.45586,14612.80047,15589.94264,16119.53969
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14991.22998,14042.61096,12590.12867,11838.1931,10651.53811,10507.72506,10517.10062,10764.54437,10656.22646,10923.11691,11748.0892,12116.73455,12738.10767,13550.0654,14630.60388,15567.89668,16776.15304,18058.2197,18817.40027,17749.60187,18475.84879,19447.62224,20008.39025,20542.5766,20810.45146,20897.34508,21163.13515,21935.63924,22641.06941,23145.23122,22687.98096,24251.69538,24670.64448
Togo,TGO,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.320174,1736.523527,1620.292627,1385.082465,1587.067681,1636.815236,1714.805132,1898.711783,1801.786394,1793.532639,1729.701758,1697.378712,1716.913462,1785.154634,1721.876201,1599.458585,1596.387735,1532.420061,1549.440412,1588.964777,1637.651958,1687.611068,1747.884212,1802.93898,1856.904814,1910.000045,1941.627596,1970.21484,2014.941729,2063.758736,2058.56506,2130.858917,2202.726816
Thailand,THA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7273.059105,7772.857682,8277.353327,8830.575053,9401.065289,10025.08794,10453.38943,10035.86995,9156.214446,9467.921239,9791.895971,10036.32947,10558.46749,11220.6833,11828.83904,12228.6609,12739.73772,13330.20888,13459.24652,13270.61761,14172.21806,14199.27952,15129.90093,15442.38009,15509.1811,15919.36986,16393.31474,17008.03842,17669.04558,17997.13307,16865.54877,17087.21095,17507.62019
Tajikistan,TJK,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3990.869035,3615.137477,2521.412743,2085.192611,1616.677733,1389.097243,1134.222019,1137.924798,1190.646888,1228.160503,1312.701843,1407.986393,1528.344837,1663.223232,1799.816841,1884.945842,1980.234112,2095.79783,2219.305055,2261.408918,2359.996291,2481.552322,2610.145948,2741.202999,2858.212817,2959.970726,3091.224223,3236.439344,3405.113578,3575.281956,3651.94266,3910.462718,4137.2776
Turkmenistan,TKM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7137.60372,6628.058451,5485.974763,5422.792258,4374.696308,3969.826034,4162.464492,3635.055088,3833.541317,4397.054575,4568.46055,4699.069592,4647.115,4738.496326,4912.672869,5477.99851,5995.361318,6564.504208,7418.481359,7748.143407,8321.2196,9379.143876,10233.40019,11071.51711,11989.65376,12540.28388,13086.01341,13703.51272,14321.13957,14992.60397,14269.64102,14696.82361,14740.00958
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10758.43752,10908.55685,11019.77893,11326.56788,11713.80674,11579.08602,11844.17886,12292.03546,12466.66992,12336.16515,12592.67417,12443.65138,12330.44325,12471.85783,12960.86332,13307.54932,13837.55871,14392.36239,14756.22806,14242.55647,15012.13128,15521.22488,15765.88957,16034.80128,16108.16549,16033.58436,15849.0945,15997.60717,16124.10895,16099.44251,14904.28091,15886.24613,16404.32759
Timor-Leste,TLS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319.650917,2654.695906,2431.432951,2334.532755,2296.130777,2307.761212,2156.59153,2320.125099,2525.74107,2723.375429,2914.739712,3020.457927,3098.506578,3129.019718,3204.748977,3237.066808,3294.865522,3143.324501,3075.510176,3740.434677,4861.693426,5038.925651,3943.092434
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6978.777503,6809.651893,6948.389797,6900.076786,6867.765251,6912.18071,7208.755529,7313.810725,7608.959582,7806.963355,8126.90188,8200.315407,8340.033654,8436.318629,8861.648551,9071.463317,9376.058769,9787.57562,9952.90123,10002.73622,10309.42883,10081.93527,10287.55263,10156.12621,10178.73885,10182.37345,10577.29616,10761.6285,10779.84652,10701.92394,10300.8339,10602.24167,10913.97045
Tonga,TON,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3625.499641,3847.046022,3847.025911,3981.523871,4168.695635,4465.270143,4536.001232,4570.377259,4651.100059,4793.47247,4806.196393,4957.051178,5167.628628,5256.21446,5098.93174,5074.222909,5040.104485,5032.536439,5257.09669,4973.913378,5002.719004,5332.496026,5381.839251,5419.467612,5552.878336,5644.632927,6039.158479,6257.089734,6287.990798,6344.421448,6357.069914,6142.963537,
South Asia (IDA & IBRD),TSA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.593172,1958.075159,2026.338848,2067.154766,2142.528518,2240.860275,2342.886054,2381.175627,2461.701428,2595.846741,2650.526237,2716.301711,2760.747047,2904.886077,3069.705571,3249.15958,3441.65381,3633.690028,3699.680957,3901.551078,4129.969983,4276.893644,4445.005912,4650.316968,4906.256108,5199.615177,5537.209097,5827.26026,6124.37004,6294.593941,5937.81153,6361.804407,6719.767251
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938.280123,2874.473443,2792.842525,2701.334953,2659.742777,2683.65857,2748.387669,2794.014471,2791.820801,2784.171083,2806.998707,2850.881846,2944.240984,2986.595451,3099.203663,3200.699993,3307.186919,3417.969035,3499.800597,3502.227989,3607.447902,3664.437633,3693.058825,3773.191022,3852.057202,3862.822782,3823.045171,3824.379706,3831.026346,3833.966979,3665.73537,3726.195157,3767.177327
Trinidad and Tobago,TTO,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9861.298257,10090.89023,11029.18085,10883.6551,11207.63575,11577.44332,12350.4364,13231.8202,14259.24033,15351.39032,16347.52748,16948.01657,18192.59807,20703.1349,22223.86654,23467.47981,26415.73159,27512.89784,28283.8587,26879.82746,27593.79882,27324.1749,29146.33437,29958.9408,30900.43146,30460.37418,27992.11818,26481.07297,25864.94497,25698.0052,23392.99314,23036.25602,23295.54634
Tunisia,TUN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5660.289039,5756.596676,6079.258602,6091.53442,6171.059253,6213.590551,6561.291533,6826.073761,7064.513279,7407.341151,7673.711132,7883.896945,7909.477351,8200.792719,8628.860366,8847.086647,9226.471802,9755.412766,10073.62979,10279.99507,10478.01044,10135.6802,10428.97453,10563.3746,10767.22291,10750.23732,10751.39794,10874.94689,11046.6818,11113.79573,10040.12438,10395.91356,10569.05083
Turkiye,TUR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12535.91964,12398.65636,12796.12732,13536.22095,12679.87481,13449.27563,14205.06679,15036.17699,15158.99951,14445.38574,15223.35169,14136.6706,14839.13058,15488.11021,16775.0792,18038.81293,19043.62228,19845.33522,19755.46489,18544.87817,19804.46157,21701.70204,22452.84405,24047.29225,24897.00141,26061.83152,26568.01965,28193.17449,28652.21159,28476.68284,28726.19166,31722.15972,33149.49822
Tuvalu,TUV,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2703.293775,2749.358783,2792.595489,2891.813932,3175.177504,3008.0954,2821.119201,3097.201435,3575.818491,3517.706502,3484.290422,3490.447052,3827.644693,3638.882341,3511.505748,3307.307243,3348.114764,3545.204075,3736.269591,3456.982721,3334.664879,3512.093416,3388.597554,3515.2007,3521.328676,3895.99795,4126.009471,4236.399503,4280.543485,4831.736128,4577.96563,4604.402035,4591.330713
Tanzania,TZA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.564453,1331.588135,1305.956177,1280.547974,1251.080933,1255.048706,1287.702637,1306.128784,1319.753296,1347.957764,1369.581787,1413.820557,1475.093628,1532.282837,1603.247314,1676.07373,1736.234741,1802.547119,1853.847656,1903.369385,1972.367432,2064.068604,2095.222412,2170.999268,2246.344971,2306.66748,2381.222412,2457.569336,2511.829346,2578.840332,2552.546875,2584.397705,2623.861572
Uganda,UGA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.6608095,921.0850516,920.6515301,963.4375666,991.4082931,1075.935648,1142.13602,1165.961641,1187.296649,1242.051887,1241.532866,1266.727361,1335.195277,1377.952034,1428.848711,1475.81165,1588.002255,1671.82175,1764.993116,1830.871667,1878.520918,1996.065577,2013.546341,2026.622839,2067.795417,2108.860258,2137.207278,2128.396869,2186.907147,2250.014922,2240.490237,2246.414111,2280.073743
Ukraine,UKR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16428.48047,14967.7334,13447.16406,11531.29883,8934.775391,7906.957031,7179.677734,7028.046387,6956.398926,7008.243652,7496.812988,8242.703125,8765.682617,9678.086914,10902.03809,11319.51074,12259.1582,13345.77148,13719.27148,11694.44824,12221.44043,12933.35645,12985.08691,13020.60059,12385.81348,11216.11816,11536.31641,11860.56055,12336.92676,12804.95508,12407.79004,12949.32617,10731.44043
Upper middle income,UMC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5874.936688,5834.562869,5759.794471,5881.577645,5959.496746,6081.799387,6306.508663,6569.913642,6571.896491,6720.066283,7080.296741,7247.939936,7508.917517,7869.332738,8408.197035,8945.26408,9615.935737,10394.62254,10934.9527,11028.56082,11808.3308,12470.41697,13075.67629,13634.5316,14106.69358,14541.05334,14995.43256,15621.96114,16243.09475,16766.94906,16490.65948,17634.26582,18129.35965
Uruguay,URY,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11112.7364,11438.61117,12274.0089,12528.62931,13364.20419,13095.39298,13747.29312,14837.59071,15424.3628,15114.34963,14762.94787,14157.96276,13041.53046,13131.6149,13773.76651,14784.06898,15368.61788,16342.62796,17476.15318,18174.00819,19542.55747,20496.43436,21161.85653,22077.4483,22722.05011,22731.52063,23041.50524,23384.74019,23388.129,23552.84273,22073.37487,23257.25641,24426.65935
United States,USA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40451.4984,39871.34296,40707.29063,41279.5165,42419.19537,43042.21382,44149.37113,45560.92014,47050.99508,48743.88284,50169.85636,50149.82869,50529.34958,51497.73469,52989.03069,54331.65834,55307.71915,55885.64617,55427.17827,53514.9318,54510.46562,54954.46391,55796.97192,56432.32777,57301.60042,58420.70304,58965.98749,59907.75426,61348.4566,62470.92991,60158.91045,63635.82381,64623.12563
Uzbekistan,UZB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3638.87684,3544.586094,3074.658821,2936.448128,2729.637775,2656.632634,2650.609598,2736.364944,2808.46101,2897.820036,2967.60191,3052.281504,3134.961174,3229.847924,3430.628559,3626.620824,3849.59438,4154.702578,4457.699221,4735.99522,4953.961368,5185.68462,5472.833507,5781.15657,6075.192224,6401.115167,6663.949614,6840.70986,7118.203712,7403.74278,7407.72764,7800.501501,8073.210439
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6480.030949,6536.590419,6926.344997,7195.408296,7085.494169,7620.417636,7710.727863,7981.978263,8316.534855,8554.677328,8708.795344,8874.456736,9364.280332,10021.08485,10479.74861,10794.70457,11613.85377,12065.06999,12169.67409,12053.96379,11571.13896,11564.996,11767.32004,12128.11809,12328.80331,12723.34584,13316.22825,13575.41649,14042.17352,14183.18857,13690.90075,13839.46405,14572.60703
"Venezuela, RB",VEN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099.394618,2177.473712,2317.266634,2455.508747,2623.719984,2825.016402,3039.937996,3239.681599,3378.904785,3495.097917,3690.868112,3879.338901,4082.373368,4319.373951,4597.75719,4895.346588,5186.431989,5503.07234,5757.923832,6006.580061,6324.525936,6658.66689,6950.287387,7257.729681,7641.909428,8091.089349,8545.701776,9050.687887,9636.013204,10252.00363,10450.6215,10628.21961,11396.5313
Vanuatu,VUT,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2774.13835,2791.234277,2792.995619,2744.802774,2921.951671,2881.194012,2879.028977,2950.10518,2916.075253,2858.098879,2954.269412,2782.053642,2571.003572,2614.852189,2653.014621,2726.88437,2887.40025,2899.906379,2988.936708,3006.006132,2972.368744,2994.437191,2953.929836,2897.564287,2917.677875,2859.399276,2921.808406,3031.243172,3045.095418,3070.40405,2848.97024,2800.493866,2785.90386
World,WLD,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9718.103415,9682.154267,9679.163035,9688.106252,9811.752639,9968.823609,10192.9705,10440.55544,10553.48308,10776.55512,11138.41607,11246.48416,11398.59146,11668.4315,12105.37899,12495.36446,12969.52351,13464.8291,13658.78566,13391.32601,13899.51184,14263.14669,14535.91634,14820.32979,15139.49903,15461.18689,15777.57822,16186.47092,16588.66735,16877.50496,16212.42818,17087.1921,17522.64606
Samoa,WSM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3655.951872,3560.96056,3530.858305,3642.097665,3513.731133,3709.757389,3935.331834,3920.057511,3965.190207,4011.241866,4174.367788,4446.083709,4669.688151,4891.870273,5025.922094,5343.8904,5436.127771,5431.029176,5585.775776,5515.572842,5808.404591,5980.395116,5705.678149,5659.949559,5645.963446,5811.105734,6214.822695,6238.904021,6139.629153,6346.256341,6062.471735,5534.56579,5155.620076
Kosovo,XKX,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7032.46836,7327.453863,7627.908623,8040.606225,8105.387528,8486.569931,8796.63413,9445.106933,10031.04743,10436.16885,10755.16754,11318.45901,10706.51092,11884.18137,12675.06793
"Yemen, Rep.",YEM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
